                addr                |       tot       
 SX9QSGoDuTh9eWTrJQxFmr9qRd21gnnu1S |    233.11555667
 Sa5S8qTkLjesiQqTtJUaDMKwnowwXXT5oV |    231.74265667
 SdmJeZ9ZVBDs3MoKi4uMyFYLv3JnpxP2TR |    230.01001616
 SaasqiwBjj7Eo2YzE7uKucUcxHqf3MjhCF |    229.87975835
 SYSbdSdtdek926SQ3oPrbBfhpdrKJM8F7P |    223.93286834
 SipxPo5WhWmbjZUgdKesoHgkJqfGAYRDfK |           223.8
 Si2gCdzxirjHVzM8sZgtx2dpKu66J68mpg |           221.8
 SRGmhQU1ju9D4y31mEqi6QrTAcqcbxHun7 |           219.8
 SbD92UkdAGoxZC6UM3wXWqRfdWsJH2uieC |    211.84006625
 SPYegCJ7JgMXHtgFwpPCSpMPSBJRvEAeDY |    207.17741539
 Seqe4X55o2JfdFeMBbhSsNVzf6Ub2m1pQC |    205.52733168
 SNvdraURkoYJnS2smZw1VMw3C3o8sxspAY |    202.69763498
 SSgcvxRxx27oQMg6xrEstWEo5CQtgLjz97 |    202.44717168
 SZd9BLL3bmgps6SJ7ucDmq5JxoaBiZN4c3 |           200.0
 SQUTJnRu4X1fvHR2qBAhb96HtT6Qbsd6zH |           199.8
